"","City","Country","measure","level"
"2033","Cotonou","Benin","AirQuality",25
"2034","Cotonou","Benin","WaterPollution",100
"2035","Louisville","United States of America","AirQuality",56.0606060606061
"2036","Louisville","United States of America","WaterPollution",38.7931034482759
"2037","Madison","United States of America","AirQuality",86.7647058823529
"2038","Madison","United States of America","WaterPollution",40.3225806451613
"2039","Salem","United States of America","AirQuality",87.5
"2040","Salem","United States of America","WaterPollution",17.8571428571429
"2041","Ketchikan","United States of America","AirQuality",100
"2042","Ketchikan","United States of America","WaterPollution",50
"2043","Trois-Rivieres","Canada","AirQuality",82.1428571428571
"2044","Trois-Rivieres","Canada","WaterPollution",0
"2045","Vaughan","Canada","AirQuality",80.8823529411765
"2046","Vaughan","Canada","WaterPollution",28.3333333333333
"2047","Markham","Canada","AirQuality",89.5833333333333
"2048","Markham","Canada","WaterPollution",17.7083333333333
"2049","La Plata","Argentina","AirQuality",40.9090909090909
"2050","La Plata","Argentina","WaterPollution",63.6363636363636
"2051","Toulon","France","AirQuality",60
"2052","Toulon","France","WaterPollution",41.6666666666667
"2053","Brampton","Canada","AirQuality",70.8333333333333
"2054","Brampton","Canada","WaterPollution",39.8809523809524
"2055","Cordoba","Argentina","AirQuality",35
"2056","Cordoba","Argentina","WaterPollution",58.3333333333333
"2057","Santa Rosa","Argentina","AirQuality",75
"2058","Santa Rosa","Argentina","WaterPollution",75
"2059","San Salvador de Jujuy","Argentina","AirQuality",75
"2060","San Salvador de Jujuy","Argentina","WaterPollution",50
"2061","La Rioja","Argentina","AirQuality",100
"2062","La Rioja","Argentina","WaterPollution",50
"2063","Mendoza","Argentina","AirQuality",65.625
"2064","Mendoza","Argentina","WaterPollution",53.5714285714286
"2065","Viedma","Argentina","AirQuality",100
"2066","Viedma","Argentina","WaterPollution",75
"2067","San Luis","Argentina","AirQuality",75
"2068","San Luis","Argentina","WaterPollution",50
"2069","Santiago del Estero","Argentina","AirQuality",75
"2070","Santiago del Estero","Argentina","WaterPollution",25
"2071","Charleston","United States of America","AirQuality",95
"2072","Charleston","United States of America","WaterPollution",50
"2073","Bugibba","Malta","AirQuality",40
"2074","Bugibba","Malta","WaterPollution",65
"2075","Viljandi","Estonia","AirQuality",100
"2076","Viljandi","Estonia","WaterPollution",37.5
"2077","Tulsa","United States of America","AirQuality",75
"2078","Tulsa","United States of America","WaterPollution",38.6363636363636
"2079","Paide","Estonia","AirQuality",100
"2080","Paide","Estonia","WaterPollution",0
"2081","Monte Carlo","Monaco","AirQuality",22.7272727272727
"2082","Monte Carlo","Monaco","WaterPollution",43.75
"2083","Trabzon","Turkey","AirQuality",27.7777777777778
"2084","Trabzon","Turkey","WaterPollution",25
"2085","Herat","Afghanistan","AirQuality",43.75
"2086","Herat","Afghanistan","WaterPollution",31.25
"2087","Coimbra","Portugal","AirQuality",82.3529411764706
"2088","Coimbra","Portugal","WaterPollution",41.1764705882353
"2089","Kandahar","Afghanistan","AirQuality",0
"2090","Kandahar","Afghanistan","WaterPollution",75
"2091","Limoges","France","AirQuality",100
"2092","Limoges","France","WaterPollution",0
"2093","Pecs","Hungary","AirQuality",62.5
"2094","Pecs","Hungary","WaterPollution",25
"2095","Dunkirk","France","AirQuality",36.1111111111111
"2096","Dunkirk","France","WaterPollution",45
"2097","Gifu","Japan","AirQuality",62.5
"2098","Gifu","Japan","WaterPollution",50
"2099","Guelma","Algeria","AirQuality",25
"2100","Guelma","Algeria","WaterPollution",50
"2101","Sfax","Tunisia","AirQuality",11.1111111111111
"2102","Sfax","Tunisia","WaterPollution",70.8333333333333
"2103","Suceava","Romania","AirQuality",71.875
"2104","Suceava","Romania","WaterPollution",37.5
"2105","Kavaje","Albania","AirQuality",100
"2106","Kavaje","Albania","WaterPollution",75
"2107","Sendai","Japan","AirQuality",87.5
"2108","Sendai","Japan","WaterPollution",25
"2109","Alcala de Henares","Spain","AirQuality",75
"2110","Alcala de Henares","Spain","WaterPollution",50
"2111","Espoo","Finland","AirQuality",95.4545454545455
"2112","Espoo","Finland","WaterPollution",19.4444444444444
"2113","Saint-Denis","France","AirQuality",75
"2114","Saint-Denis","France","WaterPollution",50
"2115","Oulu","Finland","AirQuality",86.9565217391304
"2116","Oulu","Finland","WaterPollution",12.5
"2117","Santa Monica","United States of America","AirQuality",66.6666666666667
"2118","Santa Monica","United States of America","WaterPollution",54.1666666666667
"2119","Hassan","India","AirQuality",68.1818181818182
"2120","Hassan","India","WaterPollution",60.7142857142857
"2121","Palo Alto","United States of America","AirQuality",56.25
"2122","Palo Alto","United States of America","WaterPollution",50
"2123","Green Bay","United States of America","AirQuality",63.8888888888889
"2124","Green Bay","United States of America","WaterPollution",50
"2125","Aix-en-Provence","France","AirQuality",78.5714285714286
"2126","Aix-en-Provence","France","WaterPollution",50
"2127","Torun","Poland","AirQuality",37.5
"2128","Torun","Poland","WaterPollution",42.8571428571429
"2129","Charleston","United States of America","AirQuality",75
"2130","Charleston","United States of America","WaterPollution",57.6923076923077
"2131","Bariloche","Argentina","AirQuality",83.3333333333333
"2132","Bariloche","Argentina","WaterPollution",41.6666666666667
"2133","Lucknow","India","AirQuality",25.6666666666667
"2134","Lucknow","India","WaterPollution",72.8260869565217
"2135","Salford","United Kingdom","AirQuality",100
"2136","Salford","United Kingdom","WaterPollution",50
"2137","Basra","Iraq","AirQuality",27.0833333333333
"2138","Basra","Iraq","WaterPollution",72.9166666666667
"2139","Dover","United States of America","AirQuality",100
"2140","Dover","United States of America","WaterPollution",50
"2141","Dnipro","Ukraine","AirQuality",24.1935483870968
"2142","Dnipro","Ukraine","WaterPollution",70.6521739130435
"2143","Nashua","United States of America","AirQuality",87.5
"2144","Nashua","United States of America","WaterPollution",0
"2145","Medellin","Colombia","AirQuality",23.9010989010989
"2146","Medellin","Colombia","WaterPollution",38.2352941176471
"2147","Kobe","Japan","AirQuality",80
"2148","Kobe","Japan","WaterPollution",33.3333333333333
"2149","Kayseri","Turkey","AirQuality",25
"2150","Kayseri","Turkey","WaterPollution",62.5
"2151","Recife","Brazil","AirQuality",49.1666666666667
"2152","Recife","Brazil","WaterPollution",77.4193548387097
"2153","Manchester","United States of America","AirQuality",76.9230769230769
"2154","Manchester","United States of America","WaterPollution",38.8888888888889
"2155","Amritsar","India","AirQuality",21.5686274509804
"2156","Amritsar","India","WaterPollution",76.7045454545455
"2157","Oak Ridge","United States of America","AirQuality",87.5
"2158","Oak Ridge","United States of America","WaterPollution",50
"2159","Strumica","North Macedonia","AirQuality",68.75
"2160","Strumica","North Macedonia","WaterPollution",28.125
"2161","San Luis Obispo","United States of America","AirQuality",92.5
"2162","San Luis Obispo","United States of America","WaterPollution",45.8333333333333
"2163","Cambridge","United States of America","AirQuality",91.6666666666667
"2164","Cambridge","United States of America","WaterPollution",21.875
"2165","West Hartford","United States of America","AirQuality",91.6666666666667
"2166","West Hartford","United States of America","WaterPollution",6.25
"2167","New Haven","United States of America","AirQuality",81.8181818181818
"2168","New Haven","United States of America","WaterPollution",37.5
"2169","New Bedford","United States of America","AirQuality",25
"2170","New Bedford","United States of America","WaterPollution",75
"2171","Stamford","United States of America","AirQuality",50
"2172","Stamford","United States of America","WaterPollution",54.1666666666667
"2173","Bridgeport","United States of America","AirQuality",79.1666666666667
"2174","Bridgeport","United States of America","WaterPollution",66.6666666666667
"2175","Waterbury","United States of America","AirQuality",80
"2176","Waterbury","United States of America","WaterPollution",0
"2177","Worcester","United States of America","AirQuality",91.6666666666667
"2178","Worcester","United States of America","WaterPollution",75
"2179","Pittsfield","United States of America","AirQuality",89.2857142857143
"2180","Pittsfield","United States of America","WaterPollution",100
"2181","Fall River","United States of America","AirQuality",100
"2182","Fall River","United States of America","WaterPollution",50
"2183","Newton","United States of America","AirQuality",75
"2184","Newton","United States of America","WaterPollution",50
"2185","Danbury","United States of America","AirQuality",75
"2186","Danbury","United States of America","WaterPollution",0
"2187","Somerville","United States of America","AirQuality",100
"2188","Somerville","United States of America","WaterPollution",12.5
"2189","Portland","United States of America","AirQuality",82.1428571428571
"2190","Portland","United States of America","WaterPollution",42.8571428571429
"2191","Rochester","United States of America","AirQuality",64.7058823529412
"2192","Rochester","United States of America","WaterPollution",47.9166666666667
"2193","Irvine","United States of America","AirQuality",63.1578947368421
"2194","Irvine","United States of America","WaterPollution",33.3333333333333
"2195","Fremont","United States of America","AirQuality",79.1666666666667
"2196","Fremont","United States of America","WaterPollution",15
"2197","Scottsdale","United States of America","AirQuality",68.75
"2198","Scottsdale","United States of America","WaterPollution",28.8461538461538
"2199","Reno","United States of America","AirQuality",70.9302325581395
"2200","Reno","United States of America","WaterPollution",28.8461538461538
"2201","Winston-Salem","United States of America","AirQuality",94.4444444444444
"2202","Winston-Salem","United States of America","WaterPollution",5
"2203","Durham","United States of America","AirQuality",75
"2204","Durham","United States of America","WaterPollution",39.5833333333333
"2205","Norfolk","United States of America","AirQuality",100
"2206","Norfolk","United States of America","WaterPollution",75
"2207","Orlando","United States of America","AirQuality",75.7352941176471
"2208","Orlando","United States of America","WaterPollution",48.3870967741936
"2209","Greensboro","United States of America","AirQuality",76.6666666666667
"2210","Greensboro","United States of America","WaterPollution",31.8181818181818
"2211","Toledo","United States of America","AirQuality",75
"2212","Toledo","United States of America","WaterPollution",75
"2213","Stockton","United States of America","AirQuality",44.2307692307692
"2214","Stockton","United States of America","WaterPollution",71.875
"2215","Lexington","United States of America","AirQuality",89.2857142857143
"2216","Lexington","United States of America","WaterPollution",40
"2217","Corpus Christi","United States of America","AirQuality",70
"2218","Corpus Christi","United States of America","WaterPollution",68.1818181818182
"2219","Riverside","United States of America","AirQuality",45.8333333333333
"2220","Riverside","United States of America","WaterPollution",53.3333333333333
"2221","Santa Ana","United States of America","AirQuality",50
"2222","Santa Ana","United States of America","WaterPollution",55
"2223","Aurora","United States of America","AirQuality",45.8333333333333
"2224","Aurora","United States of America","WaterPollution",33.3333333333333
"2225","Anaheim","United States of America","AirQuality",55.7692307692308
"2226","Anaheim","United States of America","WaterPollution",33.3333333333333
"2227","Tampa","United States of America","AirQuality",79.7872340425532
"2228","Tampa","United States of America","WaterPollution",45.9302325581395
"2229","Bakersfield","United States of America","AirQuality",16.6666666666667
"2230","Bakersfield","United States of America","WaterPollution",68.4782608695652
"2231","Colorado Springs","United States of America","AirQuality",79.4117647058824
"2232","Colorado Springs","United States of America","WaterPollution",38.3928571428571
"2233","Virginia Beach","United States of America","AirQuality",85.5263157894737
"2234","Virginia Beach","United States of America","WaterPollution",36.6666666666667
"2235","Mesa","United States of America","AirQuality",68.75
"2236","Mesa","United States of America","WaterPollution",31.25
"2237","Wichita","United States of America","AirQuality",86.3636363636364
"2238","Wichita","United States of America","WaterPollution",33.8235294117647
"2239","Henderson","United States of America","AirQuality",67.8571428571429
"2240","Henderson","United States of America","WaterPollution",35
"2241","Fort Wayne","United States of America","AirQuality",66.6666666666667
"2242","Fort Wayne","United States of America","WaterPollution",43.75
"2243","Chula Vista","United States of America","AirQuality",37.5
"2244","Chula Vista","United States of America","WaterPollution",75
"2245","Chandler","United States of America","AirQuality",65
"2246","Chandler","United States of America","WaterPollution",45
"2247","Lubbock","United States of America","AirQuality",69.6428571428571
"2248","Lubbock","United States of America","WaterPollution",34.0909090909091
"2249","Garland","United States of America","AirQuality",75
"2250","Garland","United States of America","WaterPollution",50
"2251","Balzers","Liechtenstein","AirQuality",75
"2252","Balzers","Liechtenstein","WaterPollution",0
"2253","Garden Grove","United States of America","AirQuality",75
"2254","Garden Grove","United States of America","WaterPollution",0
"2255","Mississauga","Canada","AirQuality",81.6964285714286
"2256","Mississauga","Canada","WaterPollution",32.6923076923077
"2257","Demmin","Germany","AirQuality",100
"2258","Demmin","Germany","WaterPollution",50
"2259","Osorno","Chile","AirQuality",25
"2260","Osorno","Chile","WaterPollution",62.5
"2261","Ovalle","Chile","AirQuality",100
"2262","Ovalle","Chile","WaterPollution",25
"2263","Cali","Colombia","AirQuality",67.0454545454545
"2264","Cali","Colombia","WaterPollution",42.1875
"2265","Pereira","Colombia","AirQuality",25
"2266","Pereira","Colombia","WaterPollution",75
"2267","Gniezno","Poland","AirQuality",50
"2268","Gniezno","Poland","WaterPollution",0
"2269","Puente Alto","Chile","AirQuality",0
"2270","Puente Alto","Chile","WaterPollution",50
"2271","Punta Arenas","Chile","AirQuality",94.4444444444444
"2272","Punta Arenas","Chile","WaterPollution",45
"2273","Gilbert","United States of America","AirQuality",75
"2274","Gilbert","United States of America","WaterPollution",0
"2275","Tempe","United States of America","AirQuality",68.1818181818182
"2276","Tempe","United States of America","WaterPollution",46.4285714285714
"2277","Peoria","United States of America","AirQuality",65
"2278","Peoria","United States of America","WaterPollution",15
"2279","Surprise","United States of America","AirQuality",100
"2280","Surprise","United States of America","WaterPollution",0
"2281","Plano","United States of America","AirQuality",78.5714285714286
"2282","Plano","United States of America","WaterPollution",32.1428571428571
"2283","Irving","United States of America","AirQuality",62.5
"2284","Irving","United States of America","WaterPollution",37.5
"2285","Amarillo","United States of America","AirQuality",53.125
"2286","Amarillo","United States of America","WaterPollution",53.125
"2287","Brownsville","United States of America","AirQuality",57.1428571428571
"2288","Brownsville","United States of America","WaterPollution",68.75
"2289","Mesquite","United States of America","AirQuality",50
"2290","Mesquite","United States of America","WaterPollution",75
"2291","McKinney","United States of America","AirQuality",87.5
"2292","McKinney","United States of America","WaterPollution",18.75
"2293","McAllen","United States of America","AirQuality",87.5
"2294","McAllen","United States of America","WaterPollution",35.7142857142857
"2295","Chiang Mai","Thailand","AirQuality",19.2771084337349
"2296","Chiang Mai","Thailand","WaterPollution",59.4594594594595
"2297","Kolomyia","Ukraine","AirQuality",75
"2298","Kolomyia","Ukraine","WaterPollution",0
"2299","Orem","United States of America","AirQuality",65.625
"2300","Orem","United States of America","WaterPollution",33.3333333333333
"2301","Ogden","United States of America","AirQuality",80.5555555555556
"2302","Ogden","United States of America","WaterPollution",0
"2303","Rosario","Argentina","AirQuality",71.4285714285714
"2304","Rosario","Argentina","WaterPollution",57.1428571428571
"2305","Mar del Plata","Argentina","AirQuality",82.1428571428571
"2306","Mar del Plata","Argentina","WaterPollution",35.7142857142857
"2307","Kalisz","Poland","AirQuality",50
"2308","Kalisz","Poland","WaterPollution",50
"2309","Konin","Poland","AirQuality",25
"2310","Konin","Poland","WaterPollution",25
"2311","Leszno","Poland","AirQuality",75
"2312","Leszno","Poland","WaterPollution",50
"2313","Faenza","Italy","AirQuality",75
"2314","Faenza","Italy","WaterPollution",50
"2315","Richmond Hill","Canada","AirQuality",89.2857142857143
"2316","Richmond Hill","Canada","WaterPollution",8.33333333333333
"2317","Newmarket","Canada","AirQuality",100
"2318","Newmarket","Canada","WaterPollution",0
"2319","Saltillo","Mexico","AirQuality",68.3333333333333
"2320","Saltillo","Mexico","WaterPollution",42.8571428571429
"2321","Bahia Blanca","Argentina","AirQuality",58.3333333333333
"2322","Bahia Blanca","Argentina","WaterPollution",58.3333333333333
"2323","Haverhill","United States of America","AirQuality",100
"2324","Haverhill","United States of America","WaterPollution",50
"2325","Beverly","United States of America","AirQuality",100
"2326","Beverly","United States of America","WaterPollution",0
"2327","Medford","United States of America","AirQuality",100
"2328","Medford","United States of America","WaterPollution",0
"2329","Woburn","United States of America","AirQuality",87.5
"2330","Woburn","United States of America","WaterPollution",50
"2331","Norwalk","United States of America","AirQuality",75
"2332","Norwalk","United States of America","WaterPollution",30
"2333","East Providence","United States of America","AirQuality",100
"2334","East Providence","United States of America","WaterPollution",50
"2335","Woonsocket","United States of America","AirQuality",80
"2336","Woonsocket","United States of America","WaterPollution",100
"2337","Nykoping","Sweden","AirQuality",100
"2338","Nykoping","Sweden","WaterPollution",50
"2339","Kumanovo","North Macedonia","AirQuality",16.6666666666667
"2340","Kumanovo","North Macedonia","WaterPollution",91.6666666666667
"2341","Visby","Sweden","AirQuality",75
"2342","Visby","Sweden","WaterPollution",0
"2343","Valencia","Venezuela","AirQuality",39.2857142857143
"2344","Valencia","Venezuela","WaterPollution",96.4285714285714
"2345","Cuenca","Ecuador","AirQuality",45.3947368421053
"2346","Cuenca","Ecuador","WaterPollution",28.6764705882353
"2347","Fuenlabrada","Spain","AirQuality",87.5
"2348","Fuenlabrada","Spain","WaterPollution",100
"2349","Harrow","United Kingdom","AirQuality",75
"2350","Harrow","United Kingdom","WaterPollution",58.3333333333333
"2351","Cabanatuan","Philippines","AirQuality",33.3333333333333
"2352","Cabanatuan","Philippines","WaterPollution",50
"2353","Novi Sad","Serbia","AirQuality",59.2391304347826
"2354","Novi Sad","Serbia","WaterPollution",47.1590909090909
"2355","San Fernando","Philippines","AirQuality",0
"2356","San Fernando","Philippines","WaterPollution",100
"2357","Angeles","Philippines","AirQuality",32.8125
"2358","Angeles","Philippines","WaterPollution",79.6875
"2359","Punta del Este","Uruguay","AirQuality",81.25
"2360","Punta del Este","Uruguay","WaterPollution",50
"2361","San Bernardo","Chile","AirQuality",10.8870967741935
"2362","San Bernardo","Chile","WaterPollution",88.7228260869565
"2363","Olongapo","Philippines","AirQuality",64.2857142857143
"2364","Olongapo","Philippines","WaterPollution",79.1666666666667
"2365","Newcastle","Australia","AirQuality",78
"2366","Newcastle","Australia","WaterPollution",39.2857142857143
"2367","Venice","United States of America","AirQuality",91.6666666666667
"2368","Venice","United States of America","WaterPollution",16.6666666666667
"2369","Xuzhou","People's Republic of China","AirQuality",12.5
"2370","Xuzhou","People's Republic of China","WaterPollution",75
"2371","Lianyungang","People's Republic of China","AirQuality",0
"2372","Lianyungang","People's Republic of China","WaterPollution",50
"2373","Suqian","People's Republic of China","AirQuality",0
"2374","Suqian","People's Republic of China","WaterPollution",50
"2375","Huai'an","People's Republic of China","AirQuality",15
"2376","Huai'an","People's Republic of China","WaterPollution",25
"2377","Yancheng","People's Republic of China","AirQuality",0
"2378","Yancheng","People's Republic of China","WaterPollution",50
"2379","Yangzhou","People's Republic of China","AirQuality",0
"2380","Yangzhou","People's Republic of China","WaterPollution",50
"2381","Taizhou","People's Republic of China","AirQuality",0
"2382","Taizhou","People's Republic of China","WaterPollution",50
"2383","Annaberg-Buchholz","Germany","AirQuality",87.5
"2384","Annaberg-Buchholz","Germany","WaterPollution",50
"2385","Nantong","People's Republic of China","AirQuality",7.14285714285715
"2386","Nantong","People's Republic of China","WaterPollution",58.3333333333333
"2387","Zhenjiang","People's Republic of China","AirQuality",12.5
"2388","Zhenjiang","People's Republic of China","WaterPollution",62.5
"2389","Changzhou","People's Republic of China","AirQuality",4.16666666666667
"2390","Changzhou","People's Republic of China","WaterPollution",62.5
"2391","Jiaxing","People's Republic of China","AirQuality",0
"2392","Jiaxing","People's Republic of China","WaterPollution",50
"2393","Jinhua","People's Republic of China","AirQuality",0
"2394","Jinhua","People's Republic of China","WaterPollution",50
"2395","Quzhou","People's Republic of China","AirQuality",0
"2396","Quzhou","People's Republic of China","WaterPollution",50
"2397","Lishui","People's Republic of China","AirQuality",0
"2398","Lishui","People's Republic of China","WaterPollution",50
"2399","Zhoushan","People's Republic of China","AirQuality",12.5
"2400","Zhoushan","People's Republic of China","WaterPollution",50
"2401","Banff","Canada","AirQuality",100
"2402","Banff","Canada","WaterPollution",0
"2403","Shijiazhuang","People's Republic of China","AirQuality",0
"2404","Shijiazhuang","People's Republic of China","WaterPollution",100
"2405","Tangshan","People's Republic of China","AirQuality",0
"2406","Tangshan","People's Republic of China","WaterPollution",50
"2407","Qinhuangdao","People's Republic of China","AirQuality",0
"2408","Qinhuangdao","People's Republic of China","WaterPollution",50
"2409","Xingtai","People's Republic of China","AirQuality",0
"2410","Xingtai","People's Republic of China","WaterPollution",50
"2411","Baoding","People's Republic of China","AirQuality",35.7142857142857
"2412","Baoding","People's Republic of China","WaterPollution",33.3333333333333
"2413","Zhangjiakou","People's Republic of China","AirQuality",0
"2414","Zhangjiakou","People's Republic of China","WaterPollution",50
"2415","Chengde","People's Republic of China","AirQuality",0
"2416","Chengde","People's Republic of China","WaterPollution",50
"2417","Cangzhou","People's Republic of China","AirQuality",0
"2418","Cangzhou","People's Republic of China","WaterPollution",25
"2419","Langfang","People's Republic of China","AirQuality",0
"2420","Langfang","People's Republic of China","WaterPollution",50
"2421","Hengshui","People's Republic of China","AirQuality",0
"2422","Hengshui","People's Republic of China","WaterPollution",50
"2423","Doncaster","United Kingdom","AirQuality",15
"2424","Doncaster","United Kingdom","WaterPollution",45.8333333333333
"2425","Kakinada","India","AirQuality",62.5
"2426","Kakinada","India","WaterPollution",37.5
"2427","Zhuhai","People's Republic of China","AirQuality",41.6666666666667
"2428","Zhuhai","People's Republic of China","WaterPollution",65
"2429","Shantou","People's Republic of China","AirQuality",25
"2430","Shantou","People's Republic of China","WaterPollution",50
"2431","Narvik","Norway","AirQuality",90
"2432","Narvik","Norway","WaterPollution",100
"2433","Shaoguan","People's Republic of China","AirQuality",25
"2434","Shaoguan","People's Republic of China","WaterPollution",50
"2435","Jiangmen","People's Republic of China","AirQuality",12.5
"2436","Jiangmen","People's Republic of China","WaterPollution",50
"2437","Zhanjiang","People's Republic of China","AirQuality",35
"2438","Zhanjiang","People's Republic of China","WaterPollution",50
"2439","Zhaoqing","People's Republic of China","AirQuality",12.5
"2440","Zhaoqing","People's Republic of China","WaterPollution",50
"2441","Mo i Rana","Norway","AirQuality",80
"2442","Mo i Rana","Norway","WaterPollution",0
"2443","Huizhou","People's Republic of China","AirQuality",25
"2444","Huizhou","People's Republic of China","WaterPollution",50
"2445","Meizhou","People's Republic of China","AirQuality",25
"2446","Meizhou","People's Republic of China","WaterPollution",50
"2447","Shanwei","People's Republic of China","AirQuality",30
"2448","Shanwei","People's Republic of China","WaterPollution",50
"2449","Heyuan","People's Republic of China","AirQuality",40
"2450","Heyuan","People's Republic of China","WaterPollution",0
"2451","Yangjiang","People's Republic of China","AirQuality",20
"2452","Yangjiang","People's Republic of China","WaterPollution",100
"2453","Dongguan","People's Republic of China","AirQuality",35
"2454","Dongguan","People's Republic of China","WaterPollution",50
"2455","Zhongshan","People's Republic of China","AirQuality",29.1666666666667
"2456","Zhongshan","People's Republic of China","WaterPollution",87.5
"2457","Chaozhou","People's Republic of China","AirQuality",25
"2458","Chaozhou","People's Republic of China","WaterPollution",50
"2459","Yunfu","People's Republic of China","AirQuality",25
"2460","Yunfu","People's Republic of China","WaterPollution",50
"2461","Uzice","Serbia","AirQuality",25
"2462","Uzice","Serbia","WaterPollution",75
"2463","Columbia","United States of America","AirQuality",96.4285714285714
"2464","Columbia","United States of America","WaterPollution",25
"2465","Swakopmund","Namibia","AirQuality",50
"2466","Swakopmund","Namibia","WaterPollution",50
"2467","Bejaia","Algeria","AirQuality",58.3333333333333
"2468","Bejaia","Algeria","WaterPollution",50
"2469","Zalaegerszeg","Hungary","AirQuality",0
"2470","Zalaegerszeg","Hungary","WaterPollution",100
"2471","Napa","United States of America","AirQuality",92.8571428571429
"2472","Napa","United States of America","WaterPollution",37.5
"2473","Ashkelon","Israel","AirQuality",5
"2474","Ashkelon","Israel","WaterPollution",100
"2475","Malacca","Malaysia","AirQuality",75
"2476","Malacca","Malaysia","WaterPollution",25
"2477","George Town","Malaysia","AirQuality",50
"2478","George Town","Malaysia","WaterPollution",58.3333333333333
"2479","Campeche","Mexico","AirQuality",80
"2480","Campeche","Mexico","WaterPollution",68.75
"2481","Chihuahua City","Mexico","AirQuality",81.25
"2482","Chihuahua City","Mexico","WaterPollution",47.9166666666667
"2483","Colima","Mexico","AirQuality",75
"2484","Colima","Mexico","WaterPollution",37.5
"2485","Latur","India","AirQuality",83.3333333333333
"2486","Latur","India","WaterPollution",58.3333333333333
"2487","Brandon","Canada","AirQuality",85
"2488","Brandon","Canada","WaterPollution",40
"2489","Nellore","India","AirQuality",31.4814814814815
"2490","Nellore","India","WaterPollution",66.6666666666667
"2491","Navi Mumbai","India","AirQuality",40.2173913043478
"2492","Navi Mumbai","India","WaterPollution",55.2752293577982
"2493","Jonesboro","United States of America","AirQuality",50
"2494","Jonesboro","United States of America","WaterPollution",50
"2495","Semey","Kazakhstan","AirQuality",25
"2496","Semey","Kazakhstan","WaterPollution",75
"2497","Taicang","People's Republic of China","AirQuality",0
"2498","Taicang","People's Republic of China","WaterPollution",100
"2499","Vanadzor","Armenia","AirQuality",25
"2500","Vanadzor","Armenia","WaterPollution",50
"2501","General Trias","Philippines","AirQuality",25
"2502","General Trias","Philippines","WaterPollution",25
"2503","Magallanes","Philippines","AirQuality",50
"2504","Magallanes","Philippines","WaterPollution",50
"2505","Barranquilla","Colombia","AirQuality",52.7777777777778
"2506","Barranquilla","Colombia","WaterPollution",50
"2507","Koszalin","Poland","AirQuality",55
"2508","Koszalin","Poland","WaterPollution",50
"2509","Abadan","Iran","AirQuality",0
"2510","Abadan","Iran","WaterPollution",50
"2511","Bacoor","Philippines","AirQuality",33.3333333333333
"2512","Bacoor","Philippines","WaterPollution",71.4285714285714
"2513","Dasmarinas","Philippines","AirQuality",28.5714285714286
"2514","Dasmarinas","Philippines","WaterPollution",79.6875
"2515","Imus","Philippines","AirQuality",25
"2516","Imus","Philippines","WaterPollution",60
"2517","Tagaytay","Philippines","AirQuality",86.1111111111111
"2518","Tagaytay","Philippines","WaterPollution",37.5
"2519","Vernier","Switzerland","AirQuality",12.5
"2520","Vernier","Switzerland","WaterPollution",75
"2521","Baden","Switzerland","AirQuality",75
"2522","Baden","Switzerland","WaterPollution",20
"2523","Nyon","Switzerland","AirQuality",100
"2524","Nyon","Switzerland","WaterPollution",0
"2525","Lancy","Switzerland","AirQuality",75
"2526","Lancy","Switzerland","WaterPollution",0
"2527","Dubendorf","Switzerland","AirQuality",100
"2528","Dubendorf","Switzerland","WaterPollution",50
"2529","Baar","Switzerland","AirQuality",75
"2530","Baar","Switzerland","WaterPollution",50
"2531","High Wycombe","United Kingdom","AirQuality",62.5
"2532","High Wycombe","United Kingdom","WaterPollution",50
"2533","Glogow","Poland","AirQuality",50
"2534","Glogow","Poland","WaterPollution",50
"2535","Jaipur","India","AirQuality",43.6746987951807
"2536","Jaipur","India","WaterPollution",63.5526315789474
"2537","Kanpur","India","AirQuality",16.40625
"2538","Kanpur","India","WaterPollution",76.6666666666667
"2539","Indore","India","AirQuality",45
"2540","Indore","India","WaterPollution",70.5645161290323
"2541","Davos","Switzerland","AirQuality",100
"2542","Davos","Switzerland","WaterPollution",50
"2543","La Chaux-de-Fonds","Switzerland","AirQuality",75
"2544","La Chaux-de-Fonds","Switzerland","WaterPollution",0
"2545","Olten","Switzerland","AirQuality",80
"2546","Olten","Switzerland","WaterPollution",100
"2547","Sion","Switzerland","AirQuality",80
"2548","Sion","Switzerland","WaterPollution",6.25
"2549","Zug","Switzerland","AirQuality",91.6666666666667
"2550","Zug","Switzerland","WaterPollution",8.33333333333333
"2551","Vevey","Switzerland","AirQuality",100
"2552","Vevey","Switzerland","WaterPollution",0
"2553","Nanping","People's Republic of China","AirQuality",37.5
"2554","Nanping","People's Republic of China","WaterPollution",50
"2555","Putian","People's Republic of China","AirQuality",35
"2556","Putian","People's Republic of China","WaterPollution",50
"2557","Sanming","People's Republic of China","AirQuality",25
"2558","Sanming","People's Republic of China","WaterPollution",50
"2559","Quanzhou","People's Republic of China","AirQuality",25
"2560","Quanzhou","People's Republic of China","WaterPollution",75
"2561","Xiamen","People's Republic of China","AirQuality",61.1111111111111
"2562","Xiamen","People's Republic of China","WaterPollution",48.2142857142857
"2563","Zhangzhou","People's Republic of China","AirQuality",0
"2564","Zhangzhou","People's Republic of China","WaterPollution",50
"2565","Longyan","People's Republic of China","AirQuality",25
"2566","Longyan","People's Republic of China","WaterPollution",50
"2567","Ningde","People's Republic of China","AirQuality",25
"2568","Ningde","People's Republic of China","WaterPollution",50
"2569","Solothurn","Switzerland","AirQuality",100
